timestamp,source_ip,destination_ip,action,severity,details
2025-01-19 03:37:01,192.168.235.49,138.131.244.88,allowed,low,Suspicious outbound
2025-01-01 16:04:00,192.168.196.135,94.3.174.96,allowed,high,Brute-force attempt
2025-01-05 12:03:32,192.168.181.177,157.39.111.21,blocked,low,Port scan detected
2025-01-07 07:31:24,192.168.44.75,133.229.37.89,blocked,low,Malware signature found
2025-01-26 07:52:11,192.168.251.90,233.112.228.100,blocked,low,Brute-force attempt
2025-01-24 09:26:42,192.168.123.150,19.193.170.69,blocked,medium,Suspicious outbound
2025-01-28 11:30:13,192.168.51.222,87.70.114.115,blocked,high,Suspicious outbound
2025-01-04 00:08:37,192.168.180.142,236.114.116.54,blocked,medium,Malware signature found
2025-01-27 14:46:51,192.168.119.217,59.215.43.159,allowed,critical,Brute-force attempt
2025-01-19 04:55:28,192.168.231.153,37.85.90.54,blocked,critical,Suspicious outbound
2025-01-09 12:59:06,192.168.7.19,240.96.233.78,allowed,critical,Port scan detected
2025-01-10 16:46:00,192.168.158.165,110.59.22.109,allowed,low,Suspicious outbound
2025-01-25 15:08:46,192.168.209.123,200.113.86.23,blocked,critical,Port scan detected
2025-01-07 23:41:19,192.168.224.50,215.171.177.27,allowed,low,Suspicious outbound
2025-01-05 11:46:33,192.168.91.48,175.2.155.148,allowed,medium,Suspicious outbound
2025-01-09 14:04:46,192.168.33.121,216.101.247.138,allowed,low,Malware signature found
2025-01-14 18:07:50,192.168.108.24,176.189.202.187,blocked,medium,Normal traffic
2025-01-28 12:58:02,192.168.188.96,122.161.20.136,blocked,medium,Suspicious outbound
2025-01-12 18:12:04,192.168.77.170,79.25.235.118,blocked,medium,Suspicious outbound
2025-01-23 11:08:25,192.168.67.102,75.160.18.120,allowed,low,Port scan detected
2025-01-29 06:03:29,192.168.111.69,43.220.83.151,allowed,medium,Suspicious outbound
2025-01-22 23:35:02,192.168.6.10,236.151.238.241,allowed,medium,Suspicious outbound
2025-01-06 03:46:20,192.168.45.95,98.72.115.235,allowed,medium,Port scan detected
2025-01-23 12:26:51,192.168.87.49,222.97.99.245,allowed,high,Port scan detected
2025-01-11 09:56:17,192.168.161.71,112.43.223.21,blocked,high,Malware signature found
2025-01-17 21:20:55,192.168.220.132,101.58.223.34,allowed,low,Malware signature found
2025-01-08 17:16:42,192.168.61.62,238.220.72.127,allowed,low,Suspicious outbound
2025-01-09 01:31:47,192.168.117.107,48.232.56.214,blocked,low,Port scan detected
2025-01-04 22:55:59,192.168.79.191,191.202.37.95,allowed,high,Suspicious outbound
2025-01-23 17:55:31,192.168.14.181,96.127.168.37,allowed,low,Port scan detected
2025-01-29 18:42:37,192.168.37.239,69.183.54.194,allowed,low,Port scan detected
2025-01-17 14:51:11,192.168.67.213,136.196.54.112,allowed,high,Malware signature found
2025-01-13 05:51:52,192.168.142.23,110.116.79.118,allowed,high,Port scan detected
2025-01-09 17:00:07,192.168.64.92,113.112.151.102,allowed,high,Brute-force attempt
2025-01-08 11:42:28,192.168.150.85,239.160.51.251,allowed,critical,Suspicious outbound
2025-01-16 13:49:17,192.168.232.222,72.248.28.142,allowed,medium,Normal traffic
2025-01-06 09:31:29,192.168.225.200,238.169.64.37,blocked,low,Brute-force attempt
2025-01-20 12:24:37,192.168.221.132,109.93.42.254,allowed,high,Suspicious outbound
2025-01-13 13:02:48,192.168.74.193,239.87.56.102,allowed,medium,Port scan detected
2025-01-27 23:30:03,192.168.91.233,101.44.106.188,allowed,medium,Malware signature found
2025-01-16 11:14:27,192.168.185.129,64.234.49.67,allowed,medium,Malware signature found
2025-01-23 13:42:32,192.168.58.66,209.149.77.179,allowed,high,Brute-force attempt
2025-01-26 00:28:32,192.168.241.206,68.83.80.174,blocked,low,Malware signature found
2025-01-12 08:33:33,192.168.149.191,197.66.66.16,blocked,medium,Normal traffic
2025-01-04 14:05:59,192.168.3.217,115.227.154.230,blocked,medium,Port scan detected
2025-01-15 13:04:20,192.168.174.91,231.25.179.79,blocked,critical,Suspicious outbound
2025-01-22 10:53:44,192.168.186.61,114.183.63.218,allowed,medium,Suspicious outbound
2025-01-24 01:11:56,192.168.106.119,92.145.228.184,allowed,high,Suspicious outbound
2025-01-11 21:12:15,192.168.247.248,70.185.33.44,blocked,critical,Malware signature found
2025-01-07 01:05:33,192.168.134.210,96.164.251.192,allowed,low,Normal traffic
2025-01-26 16:42:44,192.168.18.246,197.208.17.1,allowed,low,Suspicious outbound
2025-01-23 02:36:49,192.168.23.191,81.62.68.46,allowed,low,Port scan detected
2025-01-13 10:28:50,192.168.222.57,78.40.70.12,blocked,medium,Brute-force attempt
2025-01-25 23:41:46,192.168.244.34,165.160.179.199,blocked,critical,Normal traffic
2025-01-17 04:14:27,192.168.198.198,253.11.110.101,allowed,low,Port scan detected
2025-01-14 13:19:07,192.168.107.244,88.220.237.36,allowed,high,Normal traffic
2025-01-17 19:08:53,192.168.10.185,11.30.62.10,allowed,critical,Port scan detected
2025-01-04 01:09:23,192.168.63.96,29.46.128.2,allowed,low,Brute-force attempt
2025-01-06 09:35:46,192.168.11.201,254.21.221.226,allowed,low,Suspicious outbound
2025-01-12 08:45:28,192.168.208.200,147.242.237.229,blocked,medium,Brute-force attempt
2025-01-12 06:01:54,192.168.226.234,255.177.85.249,blocked,medium,Port scan detected
2025-01-18 19:45:08,192.168.27.249,90.194.146.174,allowed,low,Brute-force attempt
2025-01-08 16:05:12,192.168.66.9,229.130.147.95,allowed,medium,Brute-force attempt
2025-01-22 15:22:58,192.168.124.195,100.215.112.114,allowed,low,Suspicious outbound
2025-01-29 12:24:18,192.168.63.89,152.150.12.149,blocked,high,Port scan detected
2025-01-20 19:38:20,192.168.2.124,247.197.59.105,blocked,medium,Malware signature found
2025-01-25 22:15:20,192.168.65.213,83.109.103.45,allowed,critical,Suspicious outbound
2025-01-09 14:37:00,192.168.178.81,231.251.118.10,blocked,medium,Brute-force attempt
2025-01-11 13:02:53,192.168.207.252,8.95.209.176,allowed,high,Normal traffic
2025-01-02 03:13:08,192.168.88.11,75.72.161.164,allowed,critical,Brute-force attempt
2025-01-14 01:54:43,192.168.228.134,41.67.57.5,allowed,low,Brute-force attempt
2025-01-02 18:44:24,192.168.23.149,20.41.206.105,blocked,low,Malware signature found
2025-01-30 08:07:50,192.168.135.166,253.244.28.210,allowed,low,Malware signature found
2025-01-17 01:16:36,192.168.106.223,144.20.17.83,blocked,low,Port scan detected
2025-01-25 01:04:05,192.168.148.170,11.218.107.80,allowed,low,Malware signature found
2025-01-22 01:07:15,192.168.71.218,2.215.61.132,allowed,medium,Malware signature found
2025-01-03 14:14:24,192.168.120.157,179.134.84.84,allowed,medium,Port scan detected
2025-01-29 00:59:38,192.168.201.143,230.23.90.226,allowed,critical,Brute-force attempt
2025-01-14 12:15:07,192.168.213.240,250.64.95.84,blocked,critical,Suspicious outbound
2025-01-20 18:20:38,192.168.111.244,190.108.211.5,allowed,low,Brute-force attempt
2025-01-05 12:45:16,192.168.162.113,112.93.30.179,allowed,medium,Normal traffic
2025-01-24 15:24:49,192.168.196.56,35.89.146.215,allowed,high,Suspicious outbound
2025-01-06 14:35:26,192.168.111.226,14.228.171.229,allowed,medium,Normal traffic
2025-01-07 02:39:29,192.168.192.209,189.163.85.187,blocked,medium,Brute-force attempt
2025-01-05 02:20:08,192.168.29.32,161.143.222.65,allowed,low,Brute-force attempt
2025-01-22 22:04:25,192.168.254.147,158.124.28.112,allowed,low,Brute-force attempt
2025-01-19 17:48:37,192.168.5.59,240.4.9.167,blocked,medium,Malware signature found
2025-01-24 03:23:13,192.168.136.80,22.247.110.178,blocked,medium,Port scan detected
2025-01-27 01:19:49,192.168.189.190,158.16.94.152,blocked,low,Suspicious outbound
2025-01-23 14:11:39,192.168.89.197,187.202.166.81,allowed,high,Port scan detected
2025-01-11 14:32:30,192.168.31.71,233.139.197.148,allowed,medium,Suspicious outbound
2025-01-25 02:46:09,192.168.191.121,132.113.60.236,allowed,medium,Normal traffic
2025-01-18 17:05:31,192.168.120.242,53.228.225.8,blocked,critical,Suspicious outbound
2025-01-29 12:20:49,192.168.229.178,86.138.104.34,blocked,low,Suspicious outbound
2025-01-04 23:28:40,192.168.135.62,1.23.12.223,blocked,critical,Brute-force attempt
2025-01-15 06:18:56,192.168.130.240,89.128.254.110,allowed,low,Port scan detected
2025-01-19 09:03:10,192.168.52.139,128.250.255.182,blocked,high,Port scan detected
2025-01-13 07:15:17,192.168.36.24,120.33.123.184,allowed,medium,Normal traffic
2025-01-09 11:47:35,192.168.169.232,22.47.46.156,allowed,low,Suspicious outbound
2025-01-08 11:46:16,192.168.127.184,83.187.206.88,blocked,high,Brute-force attempt
2025-01-02 03:53:50,192.168.165.223,102.17.142.247,blocked,low,Brute-force attempt
2025-01-27 04:36:40,192.168.139.65,187.180.163.232,allowed,low,Brute-force attempt
2025-01-26 14:23:50,192.168.109.234,206.124.100.169,blocked,low,Normal traffic
2025-01-13 20:30:33,192.168.91.168,184.99.72.157,allowed,low,Port scan detected
2025-01-30 07:19:36,192.168.62.94,45.180.103.168,allowed,medium,Brute-force attempt
2025-01-02 15:26:57,192.168.207.58,54.3.185.50,blocked,medium,Malware signature found
2025-01-16 22:06:23,192.168.14.79,161.126.87.54,blocked,low,Malware signature found
2025-01-02 17:33:02,192.168.45.3,173.161.27.246,allowed,low,Port scan detected
2025-01-22 19:29:55,192.168.57.77,147.104.34.251,allowed,low,Suspicious outbound
2025-01-18 17:08:39,192.168.129.201,220.149.27.57,allowed,critical,Suspicious outbound
2025-01-28 23:08:29,192.168.110.190,52.250.36.79,blocked,low,Brute-force attempt
2025-01-23 10:22:24,192.168.219.83,16.158.60.159,blocked,critical,Normal traffic
2025-01-01 03:31:55,192.168.131.211,54.217.39.207,allowed,medium,Normal traffic
2025-01-28 10:43:30,192.168.149.169,73.24.114.116,blocked,high,Port scan detected
2025-01-08 23:41:27,192.168.73.76,66.154.48.95,allowed,low,Port scan detected
2025-01-11 09:43:19,192.168.147.30,33.56.38.104,allowed,low,Port scan detected
2025-01-22 03:01:55,192.168.255.194,206.181.192.253,allowed,medium,Malware signature found
2025-01-07 11:53:20,192.168.217.10,204.67.40.156,allowed,medium,Port scan detected
2025-01-07 02:47:07,192.168.25.197,16.108.203.235,allowed,low,Malware signature found
2025-01-25 18:00:09,192.168.174.22,24.246.219.150,allowed,medium,Malware signature found
2025-01-06 15:06:39,192.168.140.127,206.42.90.197,allowed,medium,Port scan detected
2025-01-07 12:57:57,192.168.234.76,94.29.225.237,blocked,critical,Brute-force attempt
2025-01-07 01:57:54,192.168.200.47,244.130.184.235,blocked,high,Port scan detected
2025-01-24 14:51:05,192.168.66.124,127.247.71.238,allowed,critical,Suspicious outbound
2025-01-02 14:59:44,192.168.243.58,96.166.48.211,allowed,medium,Port scan detected
2025-01-03 06:24:45,192.168.135.190,227.130.201.190,blocked,medium,Malware signature found
2025-01-14 04:27:03,192.168.117.106,27.249.83.213,allowed,low,Normal traffic
2025-01-28 01:16:53,192.168.135.88,159.100.7.71,blocked,low,Port scan detected
2025-01-11 14:45:12,192.168.215.122,189.73.202.69,allowed,high,Normal traffic
2025-01-05 13:11:08,192.168.11.53,74.45.104.253,blocked,medium,Malware signature found
2025-01-14 06:03:05,192.168.80.139,138.18.106.209,allowed,low,Suspicious outbound
2025-01-21 04:19:37,192.168.148.107,124.167.237.197,allowed,medium,Port scan detected
2025-01-29 07:32:02,192.168.15.191,61.95.232.64,allowed,medium,Normal traffic
2025-01-14 21:45:07,192.168.33.222,10.43.111.103,allowed,low,Brute-force attempt
2025-01-20 20:34:11,192.168.248.174,37.202.68.126,blocked,critical,Malware signature found
2025-01-01 22:06:59,192.168.50.118,76.200.34.98,allowed,medium,Brute-force attempt
2025-01-20 14:00:38,192.168.211.30,45.23.225.11,blocked,low,Suspicious outbound
2025-01-13 19:04:14,192.168.121.47,32.25.218.173,allowed,low,Suspicious outbound
2025-01-12 12:02:00,192.168.5.98,203.199.170.204,blocked,low,Port scan detected
2025-01-09 22:05:16,192.168.243.0,71.57.133.3,allowed,critical,Port scan detected
2025-01-25 17:48:15,192.168.185.119,151.131.88.133,blocked,low,Malware signature found
2025-01-14 19:29:54,192.168.2.87,39.203.226.202,allowed,high,Malware signature found
2025-01-12 01:17:25,192.168.170.155,37.89.64.245,blocked,low,Suspicious outbound
2025-01-12 16:49:49,192.168.100.249,234.2.135.119,allowed,high,Brute-force attempt
2025-01-02 11:34:36,192.168.131.142,200.185.65.2,allowed,critical,Normal traffic
2025-01-01 00:56:13,192.168.205.178,199.34.97.146,allowed,high,Port scan detected
2025-01-23 01:01:35,192.168.10.208,174.173.170.7,allowed,high,Malware signature found
2025-01-28 15:44:52,192.168.207.194,50.66.210.200,blocked,high,Suspicious outbound
2025-01-11 02:38:53,192.168.23.136,25.193.26.70,blocked,low,Normal traffic
2025-01-12 14:19:00,192.168.13.213,100.230.223.193,blocked,low,Brute-force attempt
2025-01-01 12:29:56,192.168.21.144,11.237.48.24,allowed,low,Suspicious outbound
2025-01-04 11:12:21,192.168.164.3,39.214.228.160,allowed,medium,Normal traffic
2025-01-09 07:45:35,192.168.94.243,149.181.94.97,blocked,low,Malware signature found
2025-01-05 11:39:06,192.168.193.194,147.175.230.195,allowed,low,Malware signature found
2025-01-20 23:09:43,192.168.151.245,235.143.27.30,allowed,medium,Brute-force attempt
2025-01-21 22:27:41,192.168.32.85,1.168.125.62,blocked,high,Port scan detected
2025-01-20 17:17:32,192.168.122.83,137.255.96.180,allowed,critical,Malware signature found
2025-01-16 09:54:10,192.168.172.159,70.220.143.14,allowed,low,Malware signature found
2025-01-09 09:55:07,192.168.52.95,61.175.95.125,allowed,low,Malware signature found
2025-01-29 07:35:59,192.168.205.74,99.84.235.128,allowed,high,Normal traffic
2025-01-17 00:13:16,192.168.177.25,245.96.225.29,blocked,low,Brute-force attempt
2025-01-19 12:31:43,192.168.227.86,26.85.74.35,blocked,low,Brute-force attempt
2025-01-03 04:29:46,192.168.30.202,252.109.59.31,allowed,low,Normal traffic
2025-01-05 01:02:21,192.168.125.113,151.160.240.193,blocked,medium,Normal traffic
2025-01-28 09:34:11,192.168.128.11,155.118.181.9,allowed,medium,Normal traffic
2025-01-12 11:42:20,192.168.133.95,246.99.2.70,allowed,medium,Normal traffic
2025-01-17 14:37:40,192.168.222.155,11.5.39.13,blocked,low,Suspicious outbound
2025-01-20 11:13:14,192.168.74.25,135.109.211.152,allowed,low,Malware signature found
2025-01-05 20:42:00,192.168.25.123,216.160.190.34,allowed,medium,Normal traffic
2025-01-18 13:10:19,192.168.172.171,254.95.105.53,blocked,low,Port scan detected
2025-01-13 10:58:55,192.168.201.15,207.227.137.186,blocked,high,Normal traffic
2025-01-17 03:49:50,192.168.0.14,92.226.18.22,allowed,medium,Suspicious outbound
2025-01-12 23:00:17,192.168.180.48,217.157.109.28,allowed,low,Brute-force attempt
2025-01-22 08:12:12,192.168.75.243,19.89.36.163,allowed,critical,Port scan detected
2025-01-07 16:06:10,192.168.139.210,222.165.99.94,blocked,low,Brute-force attempt
2025-01-04 00:13:47,192.168.114.233,40.24.194.34,blocked,medium,Port scan detected
2025-01-27 08:40:51,192.168.116.79,39.207.213.182,allowed,medium,Suspicious outbound
2025-01-29 12:31:59,192.168.188.249,129.160.178.58,blocked,low,Port scan detected
2025-01-17 18:35:28,192.168.217.48,211.81.140.206,blocked,medium,Malware signature found
2025-01-12 08:59:49,192.168.20.35,170.23.34.149,allowed,critical,Suspicious outbound
2025-01-20 19:59:12,192.168.179.65,109.60.33.201,allowed,low,Malware signature found
2025-01-28 01:31:55,192.168.198.6,174.85.173.18,blocked,critical,Brute-force attempt
2025-01-16 21:04:01,192.168.147.202,112.70.3.140,allowed,low,Suspicious outbound
2025-01-26 21:47:16,192.168.47.74,17.146.238.65,allowed,medium,Malware signature found
2025-01-24 11:37:20,192.168.146.34,159.122.34.225,blocked,medium,Brute-force attempt
2025-01-19 23:13:07,192.168.41.168,53.7.169.69,allowed,high,Port scan detected
2025-01-01 11:50:43,192.168.63.203,54.39.117.116,allowed,low,Brute-force attempt
2025-01-13 01:16:28,192.168.249.234,240.194.179.222,allowed,high,Brute-force attempt
2025-01-26 23:23:25,192.168.111.92,53.130.219.192,allowed,low,Suspicious outbound
2025-01-25 23:00:05,192.168.42.191,86.248.46.135,allowed,high,Normal traffic
2025-01-25 10:27:45,192.168.187.140,125.97.65.244,allowed,low,Brute-force attempt
2025-01-23 06:57:29,192.168.214.110,151.108.87.251,blocked,high,Suspicious outbound
2025-01-22 21:50:20,192.168.16.1,191.242.181.21,blocked,high,Malware signature found
2025-01-03 05:30:34,192.168.49.78,230.210.156.57,blocked,low,Suspicious outbound
2025-01-20 07:37:27,192.168.50.157,108.155.2.64,allowed,high,Port scan detected
2025-01-11 11:21:57,192.168.204.13,140.89.142.113,blocked,high,Port scan detected
2025-01-25 23:35:41,192.168.183.75,75.155.94.101,blocked,low,Brute-force attempt
2025-01-11 22:49:24,192.168.55.235,35.207.184.63,allowed,low,Port scan detected
2025-01-13 10:20:59,192.168.8.205,90.65.88.140,allowed,low,Malware signature found
2025-01-14 23:19:28,192.168.171.73,128.230.162.178,allowed,high,Normal traffic
2025-01-21 06:57:23,192.168.250.74,107.141.141.205,blocked,high,Normal traffic
2025-01-15 17:15:45,192.168.102.145,170.66.191.149,blocked,low,Brute-force attempt
2025-01-05 08:01:05,192.168.61.36,93.125.153.173,blocked,medium,Brute-force attempt
2025-01-18 18:30:23,192.168.44.187,25.203.228.202,allowed,low,Brute-force attempt
2025-01-06 15:20:35,192.168.167.158,184.159.175.75,allowed,low,Suspicious outbound
2025-01-25 09:14:21,192.168.195.22,78.15.133.159,blocked,medium,Port scan detected
2025-01-25 13:00:03,192.168.47.131,178.87.166.174,allowed,low,Brute-force attempt
2025-01-23 00:16:00,192.168.193.196,43.87.103.18,allowed,medium,Suspicious outbound
2025-01-18 14:00:24,192.168.138.132,93.12.148.227,allowed,high,Normal traffic
2025-01-21 12:56:22,192.168.30.248,248.101.99.225,blocked,high,Normal traffic
2025-01-16 23:40:41,192.168.66.65,123.57.171.104,allowed,low,Normal traffic
2025-01-28 14:14:44,192.168.25.0,170.236.128.53,allowed,medium,Port scan detected
2025-01-29 14:34:31,192.168.93.226,145.122.246.214,blocked,low,Malware signature found
2025-01-20 22:41:51,192.168.7.131,197.6.243.186,allowed,medium,Brute-force attempt
2025-01-10 06:00:26,192.168.166.40,211.46.247.120,allowed,low,Normal traffic
2025-01-06 09:59:43,192.168.221.9,218.99.27.158,blocked,medium,Malware signature found
2025-01-03 15:43:27,192.168.245.6,31.223.217.32,allowed,critical,Normal traffic
2025-01-12 22:31:26,192.168.51.157,77.9.161.80,allowed,high,Suspicious outbound
2025-01-16 13:34:15,192.168.216.163,220.142.233.13,allowed,low,Suspicious outbound
2025-01-21 08:10:19,192.168.199.217,159.2.12.178,allowed,low,Port scan detected
2025-01-05 07:34:04,192.168.34.229,149.52.235.212,allowed,medium,Brute-force attempt
2025-01-30 14:53:08,192.168.10.203,163.196.37.17,blocked,low,Malware signature found
2025-01-29 02:00:59,192.168.4.224,132.98.90.80,blocked,high,Normal traffic
2025-01-29 04:44:53,192.168.178.12,227.168.48.208,blocked,low,Normal traffic
2025-01-06 01:52:44,192.168.71.95,49.184.232.230,blocked,low,Normal traffic
2025-01-02 12:22:06,192.168.54.85,192.159.151.62,allowed,medium,Port scan detected
2025-01-25 18:05:34,192.168.162.220,220.46.64.193,allowed,medium,Suspicious outbound
2025-01-26 07:35:23,192.168.244.74,223.106.177.169,allowed,medium,Normal traffic
2025-01-12 07:00:23,192.168.95.6,157.83.223.10,allowed,high,Normal traffic
2025-01-03 08:46:10,192.168.167.26,158.228.18.172,allowed,medium,Brute-force attempt
2025-01-04 19:42:23,192.168.211.5,112.54.208.64,allowed,medium,Malware signature found
2025-01-06 03:47:19,192.168.29.250,25.35.123.193,allowed,medium,Normal traffic
2025-01-12 08:35:11,192.168.148.61,74.48.241.22,allowed,low,Suspicious outbound
2025-01-18 04:36:12,192.168.219.58,80.235.179.235,allowed,critical,Brute-force attempt
2025-01-07 12:21:31,192.168.133.1,21.115.181.80,allowed,high,Brute-force attempt
2025-01-11 18:45:52,192.168.170.109,173.59.192.33,blocked,medium,Normal traffic
2025-01-24 05:55:06,192.168.2.93,74.156.223.169,allowed,high,Port scan detected
2025-01-09 05:50:47,192.168.198.17,175.225.215.206,allowed,high,Normal traffic
2025-01-17 05:24:35,192.168.187.82,225.104.112.72,blocked,medium,Malware signature found
2025-01-01 23:26:52,192.168.205.48,253.194.157.101,allowed,medium,Suspicious outbound
2025-01-04 22:06:02,192.168.125.174,3.57.33.171,allowed,low,Brute-force attempt
2025-01-26 14:24:12,192.168.70.22,13.91.60.80,allowed,critical,Suspicious outbound
2025-01-17 01:42:32,192.168.181.123,56.77.222.123,blocked,medium,Malware signature found
2025-01-27 12:08:01,192.168.16.126,171.122.71.53,allowed,high,Malware signature found
2025-01-06 03:19:57,192.168.171.6,218.106.98.90,allowed,critical,Brute-force attempt
2025-01-20 11:17:35,192.168.250.245,175.232.59.204,blocked,low,Normal traffic
2025-01-29 18:57:34,192.168.206.51,144.245.148.49,allowed,high,Malware signature found
2025-01-05 09:14:04,192.168.165.133,32.66.149.2,blocked,low,Port scan detected
2025-01-23 01:44:00,192.168.253.204,80.229.24.94,blocked,high,Brute-force attempt
2025-01-06 05:29:11,192.168.72.248,22.199.36.44,allowed,low,Port scan detected
2025-01-12 19:43:23,192.168.244.6,21.120.83.198,allowed,low,Brute-force attempt
2025-01-17 23:35:57,192.168.145.3,101.156.255.119,allowed,low,Malware signature found
2025-01-26 05:13:35,192.168.133.90,8.55.222.125,allowed,low,Normal traffic
2025-01-08 14:20:35,192.168.179.179,133.47.125.103,allowed,medium,Brute-force attempt
2025-01-19 08:53:05,192.168.35.46,66.230.206.11,blocked,low,Normal traffic
2025-01-25 18:14:45,192.168.124.147,3.217.244.18,blocked,high,Normal traffic
2025-01-20 16:56:11,192.168.44.9,24.70.68.36,allowed,high,Malware signature found
2025-01-29 17:43:18,192.168.253.129,71.95.235.12,allowed,low,Brute-force attempt
2025-01-11 22:45:46,192.168.2.18,252.129.193.239,blocked,low,Suspicious outbound
2025-01-26 02:00:47,192.168.69.57,185.200.166.232,blocked,critical,Malware signature found
2025-01-14 17:53:27,192.168.93.24,225.231.139.234,allowed,critical,Port scan detected
2025-01-08 18:00:24,192.168.237.92,81.238.1.35,allowed,low,Suspicious outbound
2025-01-16 10:00:40,192.168.86.96,111.144.3.247,allowed,medium,Suspicious outbound
2025-01-17 21:38:40,192.168.172.54,154.111.4.176,allowed,low,Brute-force attempt
2025-01-02 15:16:38,192.168.180.220,124.138.104.156,blocked,low,Normal traffic
2025-01-09 23:57:19,192.168.105.187,83.180.253.33,allowed,medium,Brute-force attempt
2025-01-08 06:59:38,192.168.131.145,152.95.145.117,allowed,low,Port scan detected
2025-01-24 13:07:21,192.168.18.118,247.216.98.66,blocked,low,Brute-force attempt
2025-01-02 14:01:55,192.168.242.166,127.122.139.79,allowed,medium,Suspicious outbound
2025-01-11 09:22:31,192.168.178.148,38.159.157.109,allowed,low,Suspicious outbound
2025-01-25 16:14:21,192.168.208.130,215.183.6.216,blocked,medium,Port scan detected
2025-01-04 18:12:42,192.168.69.42,7.27.132.48,blocked,medium,Normal traffic
2025-01-18 17:23:13,192.168.1.20,240.124.126.153,allowed,high,Suspicious outbound
2025-01-26 02:49:35,192.168.32.204,186.104.156.220,allowed,low,Brute-force attempt
2025-01-28 18:50:45,192.168.140.139,135.253.8.243,blocked,low,Malware signature found
2025-01-01 05:23:53,192.168.43.248,79.95.115.66,allowed,low,Normal traffic
2025-01-16 19:08:22,192.168.107.82,139.133.52.235,allowed,low,Suspicious outbound
2025-01-12 22:55:18,192.168.241.143,158.73.48.131,blocked,medium,Suspicious outbound
2025-01-20 14:41:17,192.168.33.217,105.39.16.133,allowed,high,Suspicious outbound
2025-01-13 20:16:19,192.168.100.198,236.243.82.203,allowed,low,Brute-force attempt
2025-01-16 04:00:48,192.168.176.202,53.78.242.167,blocked,medium,Brute-force attempt
2025-01-24 13:43:29,192.168.111.213,70.83.138.99,blocked,low,Normal traffic
2025-01-22 02:34:39,192.168.80.101,69.7.192.174,blocked,low,Suspicious outbound
2025-01-03 22:26:28,192.168.185.80,56.183.225.244,blocked,low,Normal traffic
2025-01-11 22:17:30,192.168.126.149,113.248.163.58,allowed,high,Normal traffic
2025-01-08 18:29:06,192.168.208.91,15.210.117.134,blocked,high,Brute-force attempt
2025-01-11 10:24:12,192.168.63.76,208.52.196.92,allowed,low,Brute-force attempt
2025-01-12 10:13:23,192.168.132.28,135.226.173.114,blocked,high,Malware signature found
2025-01-26 02:24:10,192.168.56.104,132.48.234.46,allowed,medium,Normal traffic
2025-01-25 01:46:11,192.168.78.211,101.109.50.111,blocked,medium,Port scan detected
2025-01-01 09:21:15,192.168.147.61,154.62.170.63,blocked,critical,Port scan detected
2025-01-10 18:41:03,192.168.128.136,208.150.222.10,blocked,high,Malware signature found
2025-01-08 10:50:07,192.168.231.18,158.157.106.12,allowed,high,Suspicious outbound
2025-01-04 02:55:04,192.168.209.42,52.242.50.234,blocked,low,Normal traffic
2025-01-18 10:04:55,192.168.208.133,198.157.194.85,allowed,medium,Normal traffic
2025-01-19 20:03:26,192.168.203.222,71.16.48.226,blocked,high,Port scan detected
2025-01-22 17:15:04,192.168.68.214,187.167.64.249,allowed,critical,Port scan detected
2025-01-04 11:43:08,192.168.118.232,185.75.100.6,allowed,low,Port scan detected
2025-01-16 04:18:13,192.168.230.146,16.144.55.251,allowed,low,Port scan detected
2025-01-03 14:12:16,192.168.103.44,133.46.13.244,allowed,low,Brute-force attempt
2025-01-25 18:29:07,192.168.12.177,38.29.190.66,allowed,low,Port scan detected
2025-01-25 09:33:47,192.168.17.125,143.127.26.234,allowed,medium,Suspicious outbound
2025-01-30 01:19:39,192.168.113.186,147.159.95.99,allowed,low,Brute-force attempt
2025-01-13 14:40:47,192.168.193.197,87.210.23.55,allowed,critical,Malware signature found
2025-01-29 09:34:18,192.168.69.65,150.63.247.173,blocked,medium,Suspicious outbound
2025-01-26 17:17:20,192.168.70.44,84.138.50.197,allowed,medium,Brute-force attempt
2025-01-27 20:10:12,192.168.126.206,46.198.108.175,allowed,low,Suspicious outbound
2025-01-09 00:54:19,192.168.112.49,148.97.212.242,blocked,high,Suspicious outbound
2025-01-08 21:30:16,192.168.21.36,53.246.189.136,blocked,medium,Port scan detected
2025-01-17 02:30:56,192.168.120.235,54.150.160.31,allowed,medium,Brute-force attempt
2025-01-05 15:04:19,192.168.88.212,91.184.35.11,blocked,low,Brute-force attempt
2025-01-04 22:34:58,192.168.222.13,111.126.239.242,blocked,medium,Suspicious outbound
2025-01-04 17:50:09,192.168.209.123,130.131.180.132,allowed,medium,Malware signature found
2025-01-02 01:15:54,192.168.243.56,56.250.94.57,allowed,low,Malware signature found
2025-01-21 06:45:58,192.168.107.186,249.117.106.151,allowed,medium,Normal traffic
2025-01-05 13:37:45,192.168.36.110,105.164.241.178,blocked,low,Normal traffic
2025-01-29 10:32:45,192.168.106.20,10.215.166.167,blocked,low,Port scan detected
2025-01-30 22:05:04,192.168.50.1,18.130.90.49,blocked,high,Brute-force attempt
2025-01-28 09:05:11,192.168.67.249,57.38.168.241,allowed,low,Malware signature found
2025-01-13 07:49:16,192.168.142.12,72.29.119.43,blocked,low,Suspicious outbound
2025-01-28 19:42:11,192.168.158.20,229.244.243.18,allowed,medium,Port scan detected
2025-01-04 22:13:59,192.168.141.12,22.53.50.189,allowed,low,Brute-force attempt
