timestamp,source_ip,destination_ip,action,severity,details,alert_type,status,sender,subject,action_taken
2025-01-19 16:40:40,192.168.30.6,151.85.189.61,allowed,high,Normal traffic,,,,,
2025-01-20 07:44:04,192.168.75.18,112.14.42.175,allowed,high,Normal traffic,,,,,
2025-01-18 15:04:12,192.168.177.193,50.41.136.21,blocked,critical,Port scan detected,,,,,
2025-01-25 11:10:34,192.168.93.203,252.143.27.203,blocked,medium,Port scan detected,,,,,
2025-01-22 18:17:08,192.168.60.96,227.123.213.58,blocked,medium,Suspicious outbound,,,,,
2025-01-29 17:10:51,192.168.5.116,56.162.155.102,allowed,medium,Port scan detected,,,,,
2025-01-04 23:25:44,192.168.58.22,58.124.32.155,allowed,critical,Port scan detected,,,,,
2025-01-06 08:06:06,192.168.101.29,37.80.53.172,allowed,medium,Malware signature found,,,,,
2025-01-14 10:36:30,192.168.78.28,240.230.104.36,allowed,high,Suspicious outbound,,,,,
2025-01-09 10:58:07,192.168.108.105,89.237.40.241,allowed,medium,Normal traffic,,,,,
2025-01-13 06:19:54,192.168.101.133,223.203.193.173,allowed,medium,Port scan detected,,,,,
2025-01-30 12:58:23,192.168.68.20,229.198.119.230,allowed,critical,Brute-force attempt,,,,,
2025-01-02 15:16:06,192.168.103.238,248.185.221.152,allowed,high,Malware signature found,,,,,
2025-01-13 23:22:09,192.168.8.127,138.246.11.97,blocked,high,Malware signature found,,,,,
2025-01-14 15:56:41,192.168.77.46,144.119.150.179,allowed,high,Normal traffic,,,,,
2025-01-22 00:04:54,192.168.62.138,184.109.187.153,allowed,medium,Brute-force attempt,,,,,
2025-01-03 03:53:08,192.168.234.230,25.209.57.93,blocked,critical,Normal traffic,,,,,
2025-01-27 16:18:59,192.168.146.234,246.136.63.123,allowed,medium,Port scan detected,,,,,
2025-01-18 09:14:56,192.168.176.56,57.128.208.42,allowed,critical,Suspicious outbound,,,,,
2025-01-12 20:10:31,192.168.188.227,238.245.99.141,allowed,medium,Normal traffic,,,,,
2025-01-29 22:01:34,192.168.59.31,165.60.18.168,allowed,critical,Malware signature found,,,,,
2025-01-25 23:52:37,192.168.252.118,116.4.89.57,blocked,critical,Malware signature found,,,,,
2025-01-12 20:22:43,192.168.239.95,118.142.124.65,blocked,high,Normal traffic,,,,,
2025-01-28 13:52:36,192.168.73.246,133.79.159.172,allowed,medium,Normal traffic,,,,,
2025-01-30 16:02:55,192.168.173.246,70.87.105.160,allowed,critical,Normal traffic,,,,,
2025-01-02 13:38:46,192.168.162.96,230.160.139.66,allowed,medium,Suspicious outbound,,,,,
2025-01-30 06:43:43,192.168.111.51,21.205.229.57,allowed,medium,Malware signature found,,,,,
2025-01-07 04:17:40,192.168.234.227,133.78.27.210,allowed,high,Suspicious outbound,,,,,
2025-01-06 03:25:16,192.168.60.63,213.169.249.196,allowed,medium,Brute-force attempt,,,,,
2025-01-22 02:00:11,192.168.16.238,75.162.109.172,allowed,high,Suspicious outbound,,,,,
2025-01-07 23:02:28,192.168.254.74,146.92.49.216,allowed,medium,Malware signature found,,,,,
2025-01-11 17:54:04,192.168.206.253,45.135.156.229,allowed,high,Brute-force attempt,,,,,
2025-01-21 04:12:56,192.168.119.186,33.18.94.219,blocked,medium,Malware signature found,,,,,
2025-01-11 11:01:40,192.168.23.29,205.216.115.90,blocked,medium,Malware signature found,,,,,
2025-01-25 06:18:51,192.168.231.229,169.55.110.217,allowed,medium,Malware signature found,,,,,
2025-01-11 17:52:09,192.168.110.146,123.78.44.174,allowed,high,Suspicious outbound,,,,,
2025-01-20 14:51:58,192.168.40.219,18.190.194.144,blocked,critical,Suspicious outbound,,,,,
2025-01-12 02:46:44,192.168.233.134,75.96.195.85,blocked,medium,Normal traffic,,,,,
2025-01-19 02:58:51,192.168.74.72,199.248.38.156,allowed,medium,Normal traffic,,,,,
2025-01-27 22:51:43,192.168.28.157,229.82.43.251,allowed,critical,Port scan detected,,,,,
2025-01-30 18:25:04,192.168.213.33,162.219.22.108,allowed,medium,Port scan detected,,,,,
2025-01-21 05:27:07,192.168.87.187,4.167.125.16,allowed,high,Port scan detected,,,,,
2025-01-06 18:36:56,192.168.26.29,219.69.60.81,allowed,medium,Malware signature found,,,,,
2025-01-29 03:20:33,192.168.223.7,78.176.118.84,allowed,high,Suspicious outbound,,,,,
2025-01-24 03:41:38,192.168.214.50,46.212.126.152,allowed,medium,Malware signature found,,,,,
2025-01-27 02:32:34,192.168.124.185,183.11.150.27,allowed,medium,Suspicious outbound,,,,,
2025-01-08 00:20:54,192.168.115.140,168.214.12.121,allowed,high,Brute-force attempt,,,,,
2025-01-22 17:21:17,192.168.86.22,21.62.65.249,allowed,critical,Malware signature found,,,,,
2025-01-22 19:36:28,192.168.123.103,134.96.202.151,blocked,medium,Brute-force attempt,,,,,
2025-01-15 17:29:41,192.168.190.64,31.27.3.128,blocked,medium,Normal traffic,,,,,
2025-01-13 13:32:04,192.168.97.138,160.250.115.94,allowed,critical,Normal traffic,,,,,
2025-01-27 08:44:09,192.168.29.218,124.184.190.106,blocked,medium,Port scan detected,,,,,
2025-01-15 01:36:17,192.168.81.152,110.172.56.194,allowed,medium,Port scan detected,,,,,
2025-01-15 04:54:20,192.168.170.4,239.2.181.80,blocked,critical,Suspicious outbound,,,,,
2025-01-09 04:41:56,192.168.159.205,61.240.22.68,allowed,medium,Port scan detected,,,,,
2025-01-01 18:58:52,192.168.23.34,246.54.212.104,allowed,critical,Port scan detected,,,,,
2025-01-07 02:49:56,192.168.7.88,120.75.84.73,allowed,medium,Port scan detected,,,,,
2025-01-19 16:33:45,192.168.141.123,110.31.86.199,allowed,medium,Normal traffic,,,,,
2025-01-19 09:13:50,192.168.47.63,36.66.192.188,blocked,critical,Brute-force attempt,,,,,
2025-01-09 00:09:11,192.168.133.148,63.74.127.144,allowed,medium,Suspicious outbound,,,,,
2025-01-06 16:31:25,192.168.48.251,205.87.83.143,blocked,high,Malware signature found,,,,,
2025-01-09 13:50:48,192.168.12.115,54.34.3.56,allowed,high,Normal traffic,,,,,
2025-01-24 08:43:15,192.168.74.74,119.138.99.69,blocked,medium,Port scan detected,,,,,
2025-01-17 00:59:52,192.168.87.85,214.96.118.140,allowed,high,Suspicious outbound,,,,,
2025-01-05 14:07:34,192.168.6.181,29.132.145.5,allowed,medium,Port scan detected,,,,,
2025-01-02 18:54:49,192.168.181.105,141.80.158.81,allowed,critical,Normal traffic,,,,,
2025-01-09 20:47:29,192.168.200.5,55.187.111.254,blocked,high,Normal traffic,,,,,
2025-01-18 03:36:26,192.168.46.251,229.61.42.237,allowed,high,Suspicious outbound,,,,,
2025-01-06 11:45:17,192.168.160.142,51.107.132.111,allowed,medium,Port scan detected,,,,,
2025-01-05 22:08:44,192.168.201.51,25.148.240.44,allowed,medium,Port scan detected,,,,,
2025-01-01 04:47:12,192.168.219.111,20.154.114.20,allowed,medium,Suspicious outbound,,,,,
2025-01-20 14:15:44,192.168.198.232,227.83.91.178,allowed,medium,Normal traffic,,,,,
2025-01-04 14:25:19,192.168.44.166,196.202.107.10,allowed,high,Normal traffic,,,,,
2025-01-15 15:42:55,192.168.56.55,187.142.50.55,allowed,critical,Brute-force attempt,,,,,
2025-01-19 03:38:03,192.168.173.200,101.10.152.248,allowed,medium,Brute-force attempt,,,,,
2025-01-07 05:22:24,192.168.19.58,125.35.29.132,blocked,medium,Suspicious outbound,,,,,
2025-01-15 02:00:44,192.168.137.17,39.174.194.169,allowed,medium,Malware signature found,,,,,
2025-01-12 08:36:10,192.168.25.97,25.110.68.38,allowed,high,Brute-force attempt,,,,,
2025-01-09 06:55:32,192.168.107.81,249.195.84.65,blocked,high,Suspicious outbound,,,,,
2025-01-01 07:40:22,192.168.177.47,69.207.156.117,allowed,medium,Malware signature found,,,,,
2025-01-30 04:07:45,192.168.97.92,20.39.107.31,blocked,medium,Port scan detected,,,,,
2025-01-30 20:50:38,192.168.18.0,161.163.41.143,blocked,medium,Normal traffic,,,,,
2025-01-27 08:40:31,192.168.31.152,220.58.224.111,allowed,medium,Malware signature found,,,,,
2025-01-13 10:14:21,192.168.173.57,63.189.242.197,allowed,high,Suspicious outbound,,,,,
2025-01-15 19:25:09,192.168.119.75,59.154.7.71,allowed,medium,Port scan detected,,,,,
2025-01-19 16:31:31,192.168.155.141,204.26.247.2,allowed,medium,Brute-force attempt,,,,,
2025-01-14 15:32:02,192.168.82.152,148.206.225.25,blocked,medium,Suspicious outbound,,,,,
2025-01-12 02:03:29,192.168.145.141,133.25.48.16,blocked,medium,Brute-force attempt,,,,,
2025-01-24 05:36:06,192.168.116.114,140.250.167.247,blocked,medium,Brute-force attempt,,,,,
2025-01-01 04:27:26,192.168.205.159,79.190.93.159,blocked,critical,Suspicious outbound,,,,,
2025-01-05 22:07:51,192.168.246.28,186.48.194.203,blocked,medium,Malware signature found,,,,,
2025-01-04 23:50:39,192.168.15.117,201.81.131.243,allowed,medium,Malware signature found,,,,,
2025-01-29 22:29:19,192.168.137.102,91.203.31.42,blocked,high,Normal traffic,,,,,
2025-01-19 07:15:41,192.168.128.98,190.108.97.44,allowed,medium,Malware signature found,,,,,
2025-01-05 10:57:34,192.168.158.97,41.7.234.208,allowed,critical,Suspicious outbound,,,,,
2025-01-08 16:49:49,192.168.163.141,104.96.185.168,allowed,medium,Malware signature found,,,,,
2025-01-22 08:28:22,192.168.110.132,66.21.124.154,allowed,medium,Normal traffic,,,,,
2025-01-26 15:35:57,192.168.125.164,253.135.13.212,blocked,medium,Suspicious outbound,,,,,
2025-01-07 08:30:08,192.168.145.204,152.180.182.51,blocked,critical,Brute-force attempt,,,,,
2025-01-04 18:50:19,192.168.81.77,82.102.229.41,blocked,medium,Port scan detected,,,,,
2025-01-29 08:42:04,192.168.123.145,14.126.236.61,blocked,medium,Suspicious outbound,,,,,
2025-01-02 14:39:30,192.168.12.211,160.123.120.169,allowed,medium,Normal traffic,,,,,
2025-01-05 09:38:31,192.168.151.208,145.191.21.158,blocked,medium,Brute-force attempt,,,,,
2025-01-06 07:19:09,192.168.114.163,96.116.77.59,blocked,high,Normal traffic,,,,,
2025-01-14 22:16:38,192.168.117.155,196.125.98.205,allowed,medium,Brute-force attempt,,,,,
2025-01-15 16:05:09,192.168.211.66,83.45.137.89,blocked,high,Brute-force attempt,,,,,
2025-01-24 03:44:57,192.168.236.219,13.109.166.101,allowed,high,Normal traffic,,,,,
2025-01-19 01:41:52,192.168.68.154,103.26.252.186,blocked,medium,Brute-force attempt,,,,,
2025-01-22 21:17:48,192.168.156.219,93.48.59.167,allowed,medium,Brute-force attempt,,,,,
2025-01-05 05:48:43,192.168.11.72,66.186.164.195,allowed,critical,Brute-force attempt,,,,,
2025-01-17 04:13:18,192.168.212.21,74.107.121.78,allowed,high,Port scan detected,,,,,
2025-01-15 00:00:21,192.168.234.231,164.224.35.71,blocked,high,Port scan detected,,,,,
2025-01-11 23:06:50,192.168.51.207,24.106.150.100,blocked,high,Suspicious outbound,,,,,
2025-01-22 09:31:49,192.168.98.140,177.225.91.2,allowed,medium,Malware signature found,,,,,
2025-01-28 08:56:21,192.168.1.212,1.54.27.135,blocked,medium,Port scan detected,,,,,
2025-01-28 00:31:24,192.168.236.107,51.6.1.52,blocked,high,Suspicious outbound,,,,,
2025-01-11 05:57:49,192.168.104.211,187.23.126.159,blocked,critical,Suspicious outbound,,,,,
2025-01-21 18:34:06,192.168.39.200,193.251.152.210,blocked,critical,Port scan detected,,,,,
2025-01-03 21:54:52,192.168.53.99,186.104.64.14,blocked,critical,Suspicious outbound,,,,,
2025-01-12 12:05:22,192.168.24.94,206.41.219.239,allowed,medium,Malware signature found,,,,,
2025-01-06 16:24:19,192.168.59.77,146.89.68.36,allowed,medium,Brute-force attempt,,,,,
2025-01-25 04:16:08,192.168.231.219,13.14.6.122,allowed,high,Malware signature found,,,,,
2025-01-24 19:41:34,192.168.54.196,157.4.156.94,blocked,high,Brute-force attempt,,,,,
2025-01-02 07:59:49,192.168.120.187,85.131.119.227,allowed,medium,Normal traffic,,,,,
2025-01-28 05:32:45,192.168.3.65,47.7.132.64,blocked,high,Normal traffic,,,,,
2025-01-26 12:53:24,192.168.188.184,113.168.197.137,allowed,medium,Brute-force attempt,,,,,
2025-01-01 00:22:23,192.168.170.64,192.59.33.173,allowed,high,Normal traffic,,,,,
2025-01-18 16:35:09,192.168.219.121,23.42.155.122,allowed,medium,Normal traffic,,,,,
2025-01-16 14:29:59,192.168.123.115,86.226.176.228,allowed,medium,Suspicious outbound,,,,,
2025-01-05 04:13:18,192.168.9.172,241.243.228.19,allowed,critical,Suspicious outbound,,,,,
2025-01-23 18:36:51,192.168.238.227,25.109.246.10,allowed,critical,Normal traffic,,,,,
2025-01-26 10:51:24,192.168.52.51,139.193.50.71,blocked,medium,Brute-force attempt,,,,,
2025-01-12 09:32:19,192.168.28.89,75.249.113.184,allowed,medium,Port scan detected,,,,,
2025-01-21 21:10:01,192.168.252.35,63.14.83.42,blocked,medium,Port scan detected,,,,,
2025-01-11 09:49:31,192.168.109.227,163.247.183.35,allowed,medium,Malware signature found,,,,,
2025-01-20 23:10:39,192.168.97.41,185.226.107.243,allowed,high,Malware signature found,,,,,
2025-01-19 20:40:23,192.168.93.77,118.228.206.237,allowed,medium,Suspicious outbound,,,,,
2025-01-08 07:51:32,192.168.247.9,78.36.229.82,blocked,critical,Brute-force attempt,,,,,
2025-01-06 22:13:27,192.168.203.64,3.207.88.221,allowed,critical,Malware signature found,,,,,
2025-01-15 07:41:29,192.168.251.96,75.231.75.45,allowed,medium,Suspicious outbound,,,,,
2025-01-06 14:20:55,192.168.242.45,243.62.30.245,blocked,high,Malware signature found,,,,,
2025-01-12 13:06:18,192.168.174.236,44.207.152.182,allowed,critical,Suspicious outbound,,,,,
2025-01-21 20:04:27,192.168.33.113,50.138.249.150,allowed,high,Brute-force attempt,,,,,
2025-01-14 01:07:06,192.168.94.55,74.5.14.51,allowed,high,Suspicious outbound,,,,,
2025-01-29 17:38:49,192.168.227.206,238.158.95.69,allowed,medium,Normal traffic,,,,,
2025-01-22 22:25:44,192.168.217.10,2.123.11.7,allowed,medium,Normal traffic,,,,,
2025-01-12 07:30:15,192.168.237.226,148.36.126.250,blocked,critical,Brute-force attempt,,,,,
2025-01-11 11:57:15,192.168.139.22,24.17.32.47,allowed,high,Normal traffic,,,,,
2025-01-18 20:30:06,192.168.92.44,67.220.6.5,allowed,medium,Suspicious outbound,,,,,
2025-01-14 22:08:50,192.168.61.224,46.199.244.162,blocked,critical,Malware signature found,,,,,
2025-01-28 21:34:10,192.168.24.164,58.76.250.204,blocked,high,Suspicious outbound,,,,,
2025-01-02 14:01:05,192.168.6.126,78.17.239.73,allowed,medium,Suspicious outbound,,,,,
2025-01-03 08:42:11,192.168.98.94,146.73.23.34,blocked,high,Malware signature found,,,,,
2025-01-10 20:24:22,192.168.123.222,1.109.129.99,blocked,high,Malware signature found,,,,,
2025-01-16 06:52:48,192.168.6.7,99.9.44.173,allowed,critical,Suspicious outbound,,,,,
2025-01-21 13:21:27,192.168.44.53,56.116.242.162,blocked,critical,Suspicious outbound,,,,,
2025-01-15 03:14:12,192.168.182.102,39.146.184.89,allowed,critical,Port scan detected,,,,,
2025-01-23 07:20:56,192.168.157.186,181.21.147.88,blocked,critical,Brute-force attempt,,,,,
2025-01-25 12:31:16,192.168.241.177,154.207.24.151,blocked,medium,Malware signature found,,,,,
2025-01-05 13:56:34,192.168.127.144,121.72.19.189,allowed,medium,Normal traffic,,,,,
2025-01-30 08:31:42,192.168.182.118,54.164.7.85,allowed,medium,Normal traffic,,,,,
2025-01-13 06:47:55,192.168.61.121,54.232.92.220,allowed,medium,Malware signature found,,,,,
2025-01-14 03:59:11,192.168.215.15,102.27.172.199,allowed,medium,Port scan detected,,,,,
2025-01-14 11:41:01,192.168.141.91,133.162.141.125,allowed,high,Suspicious outbound,,,,,
2025-01-18 20:33:25,192.168.40.116,202.89.96.28,blocked,medium,Brute-force attempt,,,,,
2025-01-27 11:56:12,192.168.158.94,253.127.234.135,blocked,high,Normal traffic,,,,,
2025-01-04 07:41:14,192.168.226.178,156.237.254.51,allowed,high,Malware signature found,,,,,
2025-01-12 06:19:31,192.168.181.12,137.248.174.51,blocked,high,Malware signature found,,,,,
2025-01-22 02:06:49,192.168.185.85,54.160.203.184,blocked,high,Suspicious outbound,,,,,
2025-01-03 14:58:38,192.168.150.82,103.10.168.4,blocked,high,Port scan detected,,,,,
2025-01-11 08:31:09,192.168.171.85,104.246.31.251,allowed,critical,Malware signature found,,,,,
2025-01-25 08:45:48,192.168.35.166,57.46.239.167,blocked,critical,Malware signature found,,,,,
2025-01-11 13:39:34,192.168.40.5,230.55.155.117,allowed,critical,Malware signature found,,,,,
2025-01-12 21:17:46,192.168.34.212,24.176.31.9,allowed,medium,Brute-force attempt,,,,,
2025-01-02 16:55:25,192.168.24.82,29.6.69.38,blocked,medium,Suspicious outbound,,,,,
2025-01-27 11:36:37,192.168.73.75,137.149.135.8,blocked,medium,Malware signature found,,,,,
2025-01-03 08:55:17,192.168.218.221,176.160.44.182,allowed,medium,Port scan detected,,,,,
2025-01-27 09:27:18,192.168.78.172,1.119.65.154,allowed,medium,Brute-force attempt,,,,,
2025-01-23 11:29:12,192.168.18.42,1.24.105.80,allowed,medium,Normal traffic,,,,,
2025-01-15 00:28:08,192.168.79.160,40.154.69.90,allowed,high,Normal traffic,,,,,
2025-01-11 23:42:42,192.168.108.118,192.173.245.80,blocked,critical,Suspicious outbound,,,,,
2025-01-24 16:12:54,192.168.106.94,122.114.211.65,blocked,medium,Malware signature found,,,,,
2025-01-19 11:22:20,192.168.131.183,125.140.203.1,allowed,medium,Normal traffic,,,,,
2025-01-28 16:07:27,192.168.90.40,61.111.39.228,allowed,medium,Normal traffic,,,,,
2025-01-22 06:41:26,192.168.107.227,213.239.160.177,allowed,critical,Port scan detected,,,,,
2025-01-10 08:36:55,192.168.45.229,203.41.250.129,blocked,critical,Suspicious outbound,,,,,
2025-01-03 09:11:11,192.168.81.103,64.84.98.131,blocked,medium,Suspicious outbound,,,,,
2025-01-06 22:28:29,192.168.154.99,250.70.53.117,allowed,high,Malware signature found,,,,,
2025-01-20 09:33:45,192.168.129.1,27.216.194.207,blocked,medium,Normal traffic,,,,,
2025-01-23 12:01:00,192.168.129.187,82.104.112.151,allowed,high,Suspicious outbound,,,,,
2025-01-29 17:10:00,192.168.11.41,244.205.167.178,allowed,high,Port scan detected,,,,,
2025-01-18 23:38:47,192.168.207.3,117.125.110.221,allowed,medium,Malware signature found,,,,,
2025-01-09 14:51:45,192.168.14.140,165.128.170.4,blocked,medium,Malware signature found,,,,,
2025-01-25 10:44:36,192.168.161.0,28.243.13.28,allowed,high,Brute-force attempt,,,,,
2025-01-17 06:27:51,192.168.55.173,63.81.189.86,blocked,high,Malware signature found,,,,,
2025-01-16 10:23:46,192.168.243.88,153.15.178.192,allowed,critical,Suspicious outbound,,,,,
2025-01-02 00:30:11,192.168.92.243,216.179.27.247,allowed,critical,Malware signature found,,,,,
2025-01-08 16:05:35,192.168.250.209,45.9.224.56,allowed,medium,Brute-force attempt,,,,,
2025-01-26 03:22:02,192.168.106.184,119.148.192.189,blocked,medium,Suspicious outbound,,,,,
2025-01-30 17:20:55,192.168.60.163,199.231.19.213,blocked,high,Brute-force attempt,,,,,
2025-01-02 02:57:06,192.168.17.114,186.245.152.120,blocked,high,Malware signature found,,,,,
2025-01-08 21:27:37,192.168.194.160,216.125.243.16,allowed,high,Brute-force attempt,,,,,
2025-01-08 01:08:26,192.168.145.154,61.3.209.160,allowed,medium,Normal traffic,,,,,
2025-01-05 11:25:08,192.168.82.166,94.198.165.153,allowed,critical,Normal traffic,,,,,
2025-01-23 15:22:05,192.168.3.225,40.10.48.43,blocked,high,Brute-force attempt,,,,,
2025-01-06 11:42:44,192.168.13.39,199.152.133.175,allowed,medium,Suspicious outbound,,,,,
2025-01-19 16:40:19,192.168.185.226,188.101.167.48,allowed,medium,Suspicious outbound,,,,,
2025-01-26 04:00:25,192.168.153.181,153.254.90.238,blocked,high,Port scan detected,,,,,
2025-01-11 12:00:04,192.168.233.136,18.106.62.135,blocked,medium,Brute-force attempt,,,,,
2025-01-28 16:38:40,192.168.111.12,48.122.155.78,blocked,medium,Suspicious outbound,,,,,
2025-01-01 18:16:31,192.168.142.154,152.211.218.133,allowed,medium,Malware signature found,,,,,
2025-01-17 13:22:58,192.168.148.206,185.230.206.41,allowed,medium,Port scan detected,,,,,
2025-01-29 23:03:31,192.168.189.132,195.163.94.52,allowed,medium,Suspicious outbound,,,,,
2025-01-26 15:48:42,192.168.246.238,109.223.81.92,blocked,high,Malware signature found,,,,,
2025-01-18 03:08:07,192.168.172.166,23.101.241.153,blocked,high,Brute-force attempt,,,,,
2025-01-30 03:19:30,192.168.154.112,31.137.153.205,allowed,high,Brute-force attempt,,,,,
2025-01-04 05:36:41,192.168.118.40,54.108.117.44,blocked,critical,Suspicious outbound,,,,,
2025-01-02 21:09:49,192.168.148.247,193.252.249.50,blocked,high,Brute-force attempt,,,,,
2025-01-22 15:39:35,192.168.217.87,168.38.238.233,blocked,medium,Suspicious outbound,,,,,
2025-01-13 13:22:52,192.168.160.200,85.16.119.93,allowed,high,Port scan detected,,,,,
